,T_outside,Q_internal,Q_solar,Q_hvac,T_room_rom,T_room_EP
0,24.96,0.014750000000000003,0.0,0.0,23.999340577970937,24.00430757399274
1,24.893333333333334,0.014750000000000003,0.0,0.0,23.95729986652781,23.992375645645
2,24.826666666666664,0.014750000000000003,0.0,0.0,23.975592736529123,23.980165954029452
3,24.76,0.014750000000000003,0.0,0.0,23.935694693965175,23.96770495553818
4,24.693333333333335,0.014750000000000003,0.0,0.0,23.951149001201927,23.955012578011114
5,24.626666666666665,0.014750000000000003,0.0,0.0,23.91318804473749,23.9421095358519
6,24.56,0.014750000000000003,0.0,0.0,23.925797404287586,23.92894974417511
7,24.493333333333332,0.014750000000000003,0.0,0.0,23.889582753557868,23.91559296626531
8,24.426666666666666,0.014750000000000003,0.0,0.0,23.899588234168917,23.90208960432168
9,24.360000000000003,0.014750000000000003,0.0,0.0,23.864940501749867,23.888488369992423
10,24.29333333333333,0.014750000000000003,0.0,0.0,23.872829909281798,23.87480226116478
11,24.226666666666667,0.014750000000000003,0.0,0.0,23.839577725434793,23.861003996547215
12,24.195,0.014750000000000003,0.0,0.0,23.84564731921185,23.847164717656113
13,24.186666666666667,0.014750000000000003,0.0,0.0,23.813990131269794,23.83347738331142
14,24.178333333333335,0.014750000000000003,0.0,0.0,23.818777227336685,23.81997400135341
15,24.17,0.014750000000000003,0.0,0.0,23.789405479912446,23.806648352149097
16,24.16166666666667,0.014750000000000003,0.0,0.0,23.792677543355367,23.793495559216097
17,24.153333333333336,0.014750000000000003,0.0,0.0,23.765457322483456,23.780511464405542
18,24.145,0.014750000000000003,0.0,0.0,23.767234962366295,23.767679372337007
19,24.136666666666667,0.014750000000000003,0.0,0.0,23.74204076783034,23.754925698736777
20,24.128333333333337,0.014750000000000003,0.0,0.0,23.742253144986954,23.742306239276108
21,24.120000000000005,0.014750000000000003,0.0,0.0,23.718968344723887,23.729868707283142
22,24.111666666666668,0.014750000000000003,0.0,0.0,23.717907573536127,23.717642380739186
23,24.103333333333335,0.014750000000000003,0.0,0.0,23.696420197815296,23.70555788065419
24,24.1,0.014750000000000003,0.0,0.0,23.694178035286303,23.693617494654053
25,24.1,0.014750000000000003,0.0,0.0,23.67443404547838,23.681838267158973
26,24.1,0.014750000000000003,0.0,0.0,23.67105772875315,23.670213649571842
27,24.1,0.014750000000000003,0.0,0.0,23.65307868994144,23.658676964807484
28,24.1,0.014750000000000003,0.0,0.0,23.648443990034377,23.647285315057612
29,24.1,0.014750000000000003,0.0,0.0,23.632139510588193,23.63608854561576
30,24.1,0.014750000000000003,0.0,0.0,23.626522018574494,23.62511764557107
31,24.1,0.014750000000000003,0.0,0.0,23.611804693151058,23.61430137284543
32,24.1,0.014750000000000003,0.0,0.0,23.605269850600955,23.60363613996343
33,24.1,0.014750000000000003,0.0,0.0,23.59205707819978,23.593120729899702
34,24.1,0.014750000000000003,0.0,0.0,23.584614710743683,23.58275411887966
35,24.1,0.014750000000000003,0.0,0.0,23.57282895532419,23.57253537676945
36,24.095,0.014750000000000003,0.0,0.0,23.56463080604786,23.562581268728774
37,24.086666666666673,0.014750000000000003,0.0,0.0,23.55414617884143,23.553249880875477
38,24.078333333333337,0.014750000000000003,0.0,0.0,23.546492338575423,23.54457887850892
39,24.07,0.014750000000000003,0.0,0.0,23.537104817036152,23.536499562320863
40,24.061666666666667,0.014750000000000003,0.0,0.0,23.53061962341397,23.528998325008423
41,24.053333333333335,0.014750000000000003,0.0,0.0,23.522242611927336,23.52206329778968
42,24.045000000000005,0.014750000000000003,0.0,0.0,23.51700470805084,23.51569523208172
43,24.03666666666667,0.014750000000000003,0.0,0.0,23.50955497227313,23.50986185462496
44,24.028333333333336,0.014750000000000003,0.0,0.0,23.50551249784233,23.504501879234628
45,24.02,0.014750000000000003,0.0,0.0,23.498911287477515,23.499589628871416
46,24.011666666666667,0.014750000000000003,0.0,0.0,23.49585851515211,23.49509532207076
47,24.00333333333333,0.014750000000000003,0.0,0.0,23.49003295169593,23.490974804380237
48,24.0,0.014750000000000003,0.0,0.0,23.48767871151593,23.48709015147093
49,24.0,0.014750000000000003,0.0,0.0,23.48261415180747,23.48319003720952
50,24.0,0.014750000000000003,0.0,0.0,23.479919257127346,23.479245533457313
51,24.0,0.014750000000000003,0.0,0.0,23.475684486709245,23.475278752926442
52,24.0,0.014750000000000003,0.0,0.0,23.47218544477123,23.471310684286728
53,24.0,0.014750000000000003,0.0,0.0,23.46873769002853,23.467362405110606
54,24.0,0.014750000000000003,0.0,0.0,23.46451248927841,23.463456189090877
55,24.0,0.014750000000000003,0.0,0.0,23.461811101455382,23.45960667012878
56,24.0,0.014750000000000003,0.0,0.0,23.45701894109449,23.455820901004266
57,24.0,0.014750000000000003,0.0,0.0,23.455024382647093,23.452103612776032
58,24.0,0.014750000000000003,0.0,0.0,23.44977448834201,23.448462014765738
59,24.0,0.014750000000000003,0.0,0.0,23.448448678389088,23.444901673025278
60,24.0,0.014750000000000003,0.0,0.0,23.442770224512838,23.441350611043777
61,24.0,0.014750000000000003,0.0,0.0,23.44207721004617,23.43753394123682
62,24.0,0.014750000000000003,0.0,0.0,23.435103552331935,23.433360137903378
63,24.0,0.014750000000000003,0.0,0.0,23.435018624050983,23.42885387222548
64,24.0,0.014750000000000003,0.0,0.0,23.426205757595437,23.42400254098155
65,24.0,0.014750000000000003,0.0,0.0,23.426712057965073,23.418800009850475
66,24.0,0.014750000000000003,0.193708877974368,0.0,23.41659309816866,23.414063358219558
