,T_outside,Q_internal,Q_solar,Q_hvac,T_room_rom,T_room_EP
0,27.059999999999995,8.250581953293512,0.0,-82.28897281265706,23.77614355803439,23.78880659754299
1,26.826666666666664,8.250581953293512,0.0,-74.91913716428124,23.66137106425089,23.65014957279643
2,26.593333333333334,8.250581953293512,0.0,-79.17230187898289,23.596682837276106,23.664965296616078
3,26.360000000000003,8.250581953293512,0.0,-79.00777556778156,23.536380023818317,23.66666383878648
4,26.126666666666665,8.250581953293512,0.0,-78.6067038184959,23.48046682525337,23.666662526904993
5,25.893333333333334,8.250581953293512,0.0,-78.20842801971767,23.427289268116002,23.666662221617194
6,25.659999999999997,8.250581953293512,0.0,-58.77218236652375,23.329433804030504,23.761123186867415
7,25.426666666666666,8.250581953293512,0.0,-94.29123955524801,23.25848821603582,23.67363788767729
8,25.193333333333335,8.250581953293512,0.0,-76.8357989904093,23.139534031130392,23.6581021340076
9,24.96,8.250581953293512,0.0,-76.63540372851551,23.045127863662202,23.66537444324151
10,24.726666666666667,8.250581953293512,0.0,-76.3391899908173,22.95148588098085,23.666663429190884
11,24.493333333333332,8.250581953293512,0.0,-75.93015356204042,22.858719427023875,23.6666629711333
12,24.389999999999997,8.250581953293512,0.0,-61.71847107968664,22.766961158285046,23.681486539834715
13,24.37333333333334,8.250581953293512,0.0,-84.79652128938407,22.69549960527414,23.750302914156997
14,24.356666666666666,8.250581953293512,0.0,-77.55152284103175,22.593869499304976,23.649318715512436
15,24.340000000000003,8.250581953293512,0.0,-74.79091962543444,22.503647191584662,23.655539372144414
16,24.32333333333333,8.250581953293512,0.0,-74.49461815504951,22.41857102491908,23.659340510817092
17,24.306666666666665,8.250581953293512,0.0,-74.20827509691794,22.33521703945735,23.66158836507325
18,24.29,8.250581953293512,0.0,-73.9303305885337,22.253542318849505,23.662790781574493
19,24.273333333333333,8.250581953293512,0.0,-72.19384147151511,22.17350678186204,23.764790277743153
20,24.256666666666668,8.250581953293512,0.0,-73.04600226598055,22.097059259514833,23.64697336221288
21,24.24,8.250581953293512,0.0,-72.728137823159,22.02063223655996,23.649544564850714
22,24.223333333333336,8.250581953293512,0.0,-72.07652377736838,21.945809333442817,23.649066308683906
23,24.206666666666667,8.250581953293512,0.0,-71.802333521876,21.873015552147265,23.64792119243925
24,24.195,8.250581953293512,0.0,-71.51809764885493,21.80170527918627,23.64661343631464
25,24.186666666666667,8.250581953293512,0.0,-45.20339037072703,21.73188998124013,23.694038528532005
26,24.178333333333335,8.250581953293512,0.0,-93.9786614071512,21.698840401381897,23.790259775129577
27,24.17,8.250581953293512,0.0,-68.94980285786141,21.600196625558848,23.642170561242576
28,24.16166666666667,8.250581953293512,0.0,-70.61497452766571,21.537031560955842,23.640431419241455
29,24.153333333333336,8.250581953293512,0.0,-70.26825426895394,21.472599193171394,23.637949444602132
30,24.145,8.250581953293512,0.0,-69.93899477020383,21.40964509183276,23.63543188828708
31,24.136666666666667,8.250581953293512,0.0,-69.62528987242331,21.348120664939646,23.632874725012563
32,24.128333333333337,8.250581953293512,0.0,-42.84721361370439,21.28798070859016,23.789080346255147
33,24.120000000000005,8.250581953293512,0.0,-90.82645365274122,21.265070623104997,23.67175265249633
34,24.111666666666668,8.250581953293512,0.0,-68.3875490508884,21.17747420787463,23.637736378127915
35,24.103333333333335,8.250581953293512,0.0,-68.6252507730397,21.121660930708135,23.632019429119595
36,24.090000000000003,8.250581953293512,0.0,-68.34206370395131,21.066388810589114,23.627186360112468
37,24.073333333333334,8.250581953293512,0.0,-68.1053898320408,21.01233079098248,23.623177290160978
38,24.056666666666672,8.250581953293512,0.0,-55.5326364738195,20.959387740302116,23.63279669364623
39,24.04,8.250581953293512,0.0,-80.96591613143717,20.92426041727396,23.79137144655852
40,24.023333333333333,8.250581953293512,0.0,-61.64433489879669,20.855152439496322,23.62751917806643
41,24.006666666666668,8.250581953293512,0.0,-67.60214402188748,20.813261876892497,23.623875615159022
42,23.99,8.250581953293512,0.0,-67.35789009034191,20.763891818339207,23.61947183061057
43,23.973333333333336,8.250581953293512,0.0,-67.13641574924702,20.71556605982987,23.615936990022092
44,23.956666666666667,8.250581953293512,0.0,-66.92997295407858,20.668235878321745,23.613020100773632
45,23.939999999999998,8.250581953293512,0.0,-30.323349072550865,20.62186385014309,23.71128395290203
46,23.923333333333336,8.250581953293512,0.0,-95.65854902196865,20.6257689219615,23.69518733632195
47,23.906666666666666,8.250581953293512,0.0,-69.4811433843476,20.540982860806263,23.621053198635053
48,23.814999999999998,8.407829064902693,0.0,-31.946940656877313,20.492947665585834,24.070241285829674
49,23.673333333333332,8.407829064902693,0.0,-35.010112473724895,20.49633496209828,24.417029084515924
50,23.531666666666666,8.407829064902693,0.0,-35.81581220255777,20.49485558786717,24.592943278159833
51,23.389999999999997,8.407829064902693,0.0,-36.40279559021424,20.49164400193442,24.723544668576277
52,23.24833333333333,8.407829064902693,0.0,-4.685132868425695,20.487021513150452,24.962930933747806
53,23.106666666666666,8.407829064902693,0.0,-4.717447119281252,20.524792312658345,25.28484632366345
54,22.964999999999996,8.407829064902693,0.0,-4.7499780410538825,20.561247231077257,25.54438882795877
55,22.823333333333334,8.407829064902693,0.0,-4.7846041342621985,20.5964049839094,25.7595172103966
56,22.681666666666665,8.407829064902693,0.0,-4.823527141323927,20.630281424991814,25.94078673009933
57,22.54,8.407829064902693,0.0,-4.865170063610563,20.662889154278187,26.09626839885981
58,22.398333333333333,8.407829064902693,0.0,-4.9084883539417286,20.69424269146699,26.231878958521673
59,22.256666666666668,8.407829064902693,0.0,-4.952756082779878,20.724357724117716,26.351244561776866
60,22.175,10.443227344829044,0.0,-134.49397597281506,20.753250657574142,25.60979386390337
61,22.133333333333333,10.4904335762584,0.0,-104.97500071823679,20.608460952655534,24.678083813637453
62,22.091666666666665,10.519393950145872,0.0,-111.0861329995676,20.50582305963713,24.17188360985105
63,22.05,10.547204878689865,0.0,-121.93281673168276,20.396347264509334,23.793400391769193
64,22.008333333333333,10.569591680513648,0.0,-89.26603451073049,20.273719725422584,23.639898002214967
65,21.96666666666667,10.57211276139281,1.3077809193908354,-76.45628401249226,20.19711586764062,23.63203612858771
66,21.925,10.57121593106125,3.5204151196920748,-75.45842169479093,20.14063337505158,23.636540292791572
67,21.883333333333333,10.566424773144721,5.028755363670847,-74.70614072797954,20.089162747306162,23.646739073030307
68,21.841666666666665,10.558275977873105,6.689539848295517,-74.26530897614978,20.041329952089495,23.6608082945665
69,21.8,10.55020832226368,8.042385864774726,-74.70481467538248,19.99685551495539,23.666670396427648
70,21.758333333333333,10.54446339423491,9.149134467166757,-74.6224012858813,19.954074115251345,23.666669055844824
71,21.716666666666665,10.538397695174927,10.312650897963335,-74.73566170736204,19.91333438528125,23.66666792317036
72,21.809999999999995,12.021738819797614,11.374805677828077,-77.46001523700401,19.87441375638031,23.666665008553814
73,21.993333333333332,12.012660168268898,12.413575188208814,-78.02029855101532,19.836250773585828,23.666663716178864
74,22.176666666666666,12.003391110531615,13.431603334476895,-78.50630225726289,19.80013089115256,23.666663010415014
75,22.359999999999996,12.002064190210117,14.430389047106209,-79.03134723901522,19.766096836414334,23.66666237049362
76,22.543333333333333,12.002064308393066,15.41081311922603,-79.58625824665528,19.734050149409175,23.666661805292964
77,22.726666666666667,12.000661478942334,16.373412351428776,-80.15249660635888,19.703898627885387,23.666661334071517
78,22.910000000000004,11.998557165524465,17.15854600009061,-80.67549776870051,19.67557371623703,23.666660994030188
79,23.093333333333334,11.997672517502147,18.192743921371374,-81.29937966433985,19.648866512461606,23.666660649773508
80,23.276666666666664,11.99634555674245,19.421474043055973,-82.05177264206438,19.623956821935643,23.666659760424118
81,23.46,11.996345811196548,20.125966945396485,-82.6322009503879,19.600908001362,23.66665720067001
82,23.643333333333334,11.996346047631066,20.826721976704384,-83.21894714835301,19.579217901480597,23.66665501911077
83,23.826666666666664,11.996346381990412,21.51277693134536,-83.80347267399908,19.558854393703278,23.666652785583388
84,23.954999999999995,27.588827119755898,22.184450555394513,-104.48616334571823,19.53978259061462,23.666674297143697
85,24.046666666666663,27.58884197223412,22.841981326565136,-106.37298592010158,19.51560352702379,23.666609409843712
86,24.138333333333332,27.588848978483604,23.485563608580925,-107.63720609283533,19.4905529222007,23.666609783946008
87,24.23,27.58884744181546,24.11536765890225,-108.79371893255993,19.465470882199774,23.666608477610374
