,T_outside,Q_internal,Q_hvac,Q_hvac_heat,Q_solar,T_room,m_dot,T_dis,P_chiller,P_fan
0,16.133333333333336,3.8592063153599185,-4.46850801841635,0.0,0.0,20.6472272693085,0.5544093149366992,12.777598265823492,0.5269912927413953,0.0
1,16.066666666666666,3.8592063153599185,-4.463390560780048,0.0,0.0,20.63836199501106,0.5544093149366992,12.777594733813812,0.5104536788604299,0.0
2,16.0,3.8592063153599185,-4.4578680045329,0.0,0.0,20.62867204076515,0.5544093149366992,12.777592512670779,0.5011598170148179,0.0
3,15.933333333333335,3.8592063153599185,-4.45214558306409,0.0,0.0,20.61850654902734,0.5544093149366992,12.777591272494476,0.5473229033365183,0.0
4,15.866666666666665,3.8592063153599185,-4.446088660887577,0.0,0.0,20.608083173021694,0.5544093149366992,12.778043674798713,0.602500808424212,0.0
5,15.8,3.8592063153599185,-4.440368111101531,0.0,0.0,20.59746330456202,0.5544093149366992,12.777774416058715,0.6599995171109945,0.0
6,15.733333333333334,3.8592063153599185,-4.434408020786437,0.0,0.0,20.586668606733827,0.5544093149366992,12.777774031843641,0.7177925732323569,0.0
7,15.666666666666664,3.8592063153599185,-4.428360803744192,0.0,0.0,20.575716496108814,0.5544093149366992,12.777773552106595,0.7755946873986671,0.0
8,15.600000000000003,3.8592063153599185,-4.422236178436511,0.0,0.0,20.564626724217312,0.5544093149366992,12.77777322209532,0.8331613084276377,0.0
9,15.533333333333335,3.8592063153599185,-4.41604623270583,0.0,0.0,20.553418183606006,0.5544093149366992,12.777773096391924,0.8903149283455655,0.0
10,15.466666666666667,3.8592063153599185,-4.409792755848865,0.0,0.0,20.54209120911051,0.5544093149366992,12.777772960601931,0.946940636520652,0.0
11,15.4,3.8592063153599185,-4.403322163040846,0.0,0.0,20.53067056707387,0.5544093149366992,12.778069716096844,1.002958081225313,0.0
12,15.308333333333335,3.8592063153599185,-4.397696108310276,0.0,0.0,20.519954611693798,0.5544093149366992,12.777593760519899,0.9476435569285167,0.0
13,15.216666666666667,3.8592063153599185,-4.392167129491232,0.0,0.0,20.51008244734071,0.5544093149366992,12.777778604094223,0.8833152027117682,0.0
14,15.125,3.8592063153599185,-4.3870297230767,0.0,0.0,20.500738191535408,0.5544093149366992,12.777777042193675,0.8149648564138647,0.0
15,15.033333333333335,3.8592063153599185,-4.381991503670089,0.0,0.0,20.491594961866962,0.5544093149366992,12.777773644652767,0.7450163418460789,0.0
16,14.941666666666668,3.8592063153599185,-4.3769592270217395,0.0,0.0,20.482488585768138,0.5544093149366992,12.777769572806571,0.6745028285387598,0.0
17,14.850000000000003,3.8592063153599185,-4.371913739894699,0.0,0.0,20.47338437892843,0.5544093149366992,12.777766102225327,0.6039201152876715,0.0
18,14.758333333333333,3.8592063153599185,-4.366860213146014,0.0,0.0,20.464296044670164,0.5544093149366992,12.77776987647546,0.5334867880796972,0.0
19,14.666666666666668,3.8592063153599185,-4.361828306113351,0.0,0.0,20.4552371799688,0.5544093149366992,12.777743957723187,0.4612888526006309,0.0
20,14.575,3.8592063153599185,-4.356682534243024,0.0,0.0,20.44621406866657,0.5544093149366992,12.777945796985444,0.40003229683845576,0.0
21,14.483333333333334,3.8592063153599185,-4.35163382300061,0.0,0.0,20.43722234585376,0.5544093149366992,12.777944181700384,0.3574106947167588,0.0
22,14.391666666666667,3.8592063153599185,-4.346544864716462,0.0,0.0,20.428258244075188,0.5544093149366992,12.777942579083884,0.3494160550792276,0.0
23,14.3,3.8592063153599185,-4.341410617938106,0.0,0.0,20.419321362274438,0.5544093149366992,12.777940988143289,0.3407381019115771,0.0
24,14.2,3.8592063153599185,-4.336235059648416,0.0,0.0,20.410266161218825,0.5544093149366992,12.777790937778164,0.32371783476511645,0.0
25,14.100000000000003,3.8592063153599185,-4.33087227989065,0.0,0.0,20.40107586458983,0.5544093149366992,12.777791102764787,0.3078912984450508,0.0
26,14.000000000000002,3.8592063153599185,-4.325474803889989,0.0,0.0,20.39183212304621,0.5544093149366992,12.77779126981204,0.292964036353316,0.0
27,13.900000000000004,3.8592063153599185,-4.320065937724111,0.0,0.0,20.382563536670414,0.5544093149366992,12.777791441691576,0.2786986438015102,0.0
28,13.8,3.8592063153599185,-4.314656180600128,0.0,0.0,20.37328754777969,0.5544093149366992,12.777791617723224,0.2649215743354487,0.0
29,13.7,3.8592063153599185,-4.309249251212847,0.0,0.0,20.364012476778154,0.5544093149366992,12.777791798786007,0.2515050943248116,0.0
30,13.6,3.8592063153599185,-4.303845911452293,0.0,0.0,20.35474112455552,0.5544093149366992,12.777791984565738,0.23835435363410934,0.0
31,13.5,3.8592063153599185,-4.298446233459801,0.0,0.0,20.345474349797932,0.5544093149366992,12.777792174907894,0.22539822521515576,0.0
32,13.4,3.8592063153599185,-4.293050335054036,0.0,0.0,20.33621267618446,0.5544093149366992,12.777792369806164,0.21258268366843303,0.0
33,13.3,3.8592063153599185,-4.287821859811095,0.0,0.0,20.3269522179849,0.5544093149366992,12.77750038224377,0.1998713964057374,0.0
34,13.2,3.8592063153599185,-4.282396267933027,0.0,0.0,20.31769813581619,0.5544093149366992,12.777563043797743,0.18721953198106264,0.0
