,T_outside,Q_internal,Q_hvac,Q_hvac_heat,Q_solar,T_room,m_dot,T_dis,P_chiller,P_fan
91,16.333333333333332,13.309509222264637,-10.17763807446412,0.0,7.31054453184992,21.418142996869637,1.0738964385617566,12.766754190539375,3.0986544621032808,0.0
92,16.5,13.304303014530099,-9.833386029929285,0.0,7.29371926658789,21.44247121234107,1.0445648054028378,12.792684601900051,3.018261682888184,0.0
93,16.666666666666668,13.297305823857176,-10.090481084976616,0.0,7.277121564426302,21.463629959818896,1.063261058935763,12.768773557355892,3.166613032035371,0.0
94,16.833333333333332,13.291216081995316,-10.2456827797329,0.0,7.260559724151521,21.483200092762143,1.0757292228065638,12.772070727275182,3.2727591429992673,0.0
95,17.0,13.285578932431779,-10.345957621618252,0.0,7.243832414697691,21.502254933971354,1.0833661775021495,12.774491959335478,3.357649965006503,0.0
96,17.166666666666664,13.280084903261306,-10.438176621754062,0.0,7.21054927846005,21.52133384394787,1.090109854103904,12.774929975705515,3.4483178092400126,0.0
97,17.333333333333336,13.270603901172533,-10.514646337626374,0.0,7.173371095746741,21.540446278923493,1.095495205759228,12.775598617911427,3.5328137127029087,0.0
98,17.5,13.2650812266311,-10.588685545309755,0.0,7.14737243908598,21.559623041665425,1.1005852189258187,12.775510997038106,3.6159253255759167,0.0
99,17.666666666666668,13.259533427792446,-10.654865873726672,0.0,7.123029497156014,21.57884221178751,1.1050442315318998,12.776067437252054,3.696075464627786,0.0
100,17.833333333333332,13.253965568025022,-10.71376706378949,0.0,7.100109439169882,21.598004128408515,1.1088434363619137,12.776381760385743,3.7733035601433564,0.0
101,18.0,13.248406014916096,-10.764288752185545,0.0,7.0783726180304285,21.616961320148192,1.1119234804067861,12.776716301095167,3.8474430180211248,0.0
102,18.166666666666668,13.242897916284065,-10.806068571228966,0.0,7.0521156340571425,21.635705951059833,1.1142524469876618,12.777059472699465,3.9184439527334223,0.0
103,18.333333333333332,13.23744370632769,-10.841402432523735,0.0,7.026587288415855,21.65432371613952,1.1159908303356931,12.777069024321296,3.987030711689297,0.0
104,18.5,13.232018197997698,-10.868421114032726,0.0,7.001515491946435,21.67291361943065,1.1170315193333569,12.77738043682007,4.05281177359877,0.0
105,18.666666666666668,13.22659179583051,-10.888920191193193,0.0,6.9766210684542385,21.691530063545883,1.1175168716174817,12.777885146583403,4.1164417349470375,0.0
106,18.833333333333332,13.221147957034932,-10.903334082336638,0.0,6.9516178172211,21.710163890803855,1.1174408345024638,12.778133667381706,4.177913748173387,0.0
107,19.0,13.215688897763183,-10.911481108358066,0.0,6.926222443778334,21.728828540943027,1.116811894515184,12.778378363133953,4.237328215543981,0.0
108,19.083333333333332,13.210210776026667,-10.907276799328498,0.0,6.900154118945182,21.747263856593058,1.11513920426062,12.778840980572454,4.266657571863954,0.0
109,19.166666666666668,13.204791304717775,-10.897483124246385,0.0,6.8731399569072975,21.765408527857144,1.1129726040157881,12.779063565925266,4.294449955993512,0.0
110,19.25,13.199448891807094,-10.882072605423707,0.0,6.844921614195303,21.783354582099964,1.1103265755066687,12.779281996085805,4.3206523171619535,0.0
111,19.333333333333336,13.194156036500004,-10.861152819935905,0.0,6.815261211604105,21.80121183589544,1.1072033761174904,12.779502369539815,4.345281927458011,0.0
112,19.416666666666664,13.188879756400832,-10.835160288753466,0.0,6.783946572735931,21.81903876492521,1.103635863062931,12.77971128887436,4.368475577754758,0.0
113,19.5,13.183602387510623,-10.804147179977805,0.0,6.750797537921575,21.836847610811848,1.0996292263105132,12.779921678415606,4.390249362590359,0.0
114,19.583333333333336,13.178320132672736,-10.771424468977019,0.0,6.702553263124676,21.854546596114222,1.0954443438989403,12.779771074812388,4.411593842695128,0.0
115,19.666666666666664,13.173060303112965,-10.733553702740068,0.0,6.652179787981918,21.872089157563234,1.0908768617354518,12.780206734662107,4.4316673714669035,0.0
116,19.75,13.167837077223135,-10.65544458677727,0.0,6.6360357105045376,21.89014706328733,1.0828476924306611,12.781623027336224,4.438833375143496,0.0
117,19.833333333333336,13.162452686835302,-10.60546282559361,0.0,6.584234304332257,21.908345476735064,1.0770532850672865,12.780838502958915,4.455437077444514,0.0
118,19.916666666666664,13.14068532226121,-10.553120409503718,0.0,6.530235008856401,21.9258299725671,1.07118522521479,12.78090092462325,4.471527426130441,0.0
119,20.0,13.13545784695717,-10.518977426187323,0.0,6.474138439117921,21.942700122112058,1.0668761347236584,12.780166936504656,4.494234625152206,0.0
120,20.166666666666664,13.256862826460376,-10.46820791586845,0.0,6.416104728236821,21.961972046500748,1.0610826007908363,12.780936997000284,4.528991785161684,0.0
121,20.333333333333336,13.26416543521237,-10.407790406254442,0.0,6.356354329132297,21.982551676439297,1.0543272187644994,12.781445885436105,4.560290804342554,0.0
122,20.5,13.257999419423442,-10.343943261630939,0.0,6.295168865222041,22.002738034945267,1.0472726893235451,12.78163739089391,4.590481292977474,0.0
123,20.666666666666668,13.251936338942706,-10.276190817434363,0.0,6.232886326330719,22.02188667995816,1.0399348939454502,12.781622101248214,4.6193704325058045,0.0
124,20.833333333333332,13.246167055567525,-10.204730776390953,0.0,6.169898924537294,22.040171426711503,1.0323557413136653,12.781803129737654,4.647094441323812,0.0
125,21.0,13.234168922583342,-10.130101296776063,0.0,6.10664600408173,22.057790784125988,1.0245491478906723,12.781983669330295,4.673725694188035,0.0
126,21.166666666666664,13.228833014928918,-10.04884451259139,0.0,6.036999772437968,22.075060977091958,1.0162055500048677,12.78233819991708,4.6980992153879395,0.0
127,21.333333333333336,13.223593540270834,-9.966291546538038,0.0,5.968519248648842,22.092183507013225,1.0077409943443645,12.78248066260424,4.721911176582833,0.0
128,21.5,13.219987029092298,-9.886659565704141,0.0,5.901705269121313,22.109214623089027,0.999521529900693,12.782424185613696,4.74647569066377,0.0
129,21.66666666666667,13.21480185921736,-9.805970887074928,0.0,5.837061379704005,22.126144142164673,0.9912335310300645,12.782540558982372,4.770504123641233,0.0
130,21.83333333333333,13.21047078071159,-9.733400739097466,0.0,5.77508067176034,22.142943810806216,0.9836277283693132,12.782228141493462,4.796922015586558,0.0
131,22.0,13.205338651803975,-9.65579364779427,0.0,5.716235487892774,22.159607941027605,0.9756454928627973,12.782518001641858,4.821506555932035,0.0
132,22.0,9.88671748821307,-7.7546750115612815,0.0,5.660964750116267,22.134241857038976,0.8110006127553587,12.778007346997034,4.23110299819417,0.0
133,22.000000000000004,9.892450433112081,-7.7388422225352524,0.0,5.609663029095007,22.11526774074732,0.8110006127553587,12.777998034553406,4.231106574558872,0.0
134,22.0,9.894276027178815,-7.664627563847236,0.0,5.562670339027382,22.080229028223044,1.0436817076643463,13.599948453514159,4.239982406540736,0.1023435185211109
135,22.0,9.898582779483029,-7.922701452460316,0.0,5.520262880460436,22.048046754970443,1.1281387597464358,14.40383771379938,4.332971211057963,0.1293154656314941
136,22.0,9.903942795086325,-7.609638900445993,0.0,5.482645942078652,22.03209686127067,1.5849345545188025,16.066076190580045,4.310005758868077,0.3340025026737159
137,22.0,9.912914210886717,-7.507708399670946,0.0,5.4499483428596065,22.029517235972214,1.5775540651752016,16.105939805513312,4.281538351922015,0.3340025026737159
138,22.0,9.913217343062941,-7.487870549339268,0.0,5.411944770888321,22.032297236210063,1.575584298590255,16.11199719128744,4.275942669860426,0.3340025026737159
139,22.0,9.913541007963943,-7.452400674335829,0.0,5.378964624163442,22.036099368647825,1.572914571100778,16.12114206442232,4.265963071604493,0.3340025026737159
140,22.0,9.912893489364299,-7.420185628387226,0.0,5.35085913164414,22.039778982011175,1.5704865990632377,16.12693407089328,4.257169313369482,0.3340025026737159
141,22.0,9.912280557612569,-7.533654744616562,0.0,5.327415405897621,22.040920467132715,1.2771548091922924,14.442043234597076,4.2494808736799685,0.2046870370422218
142,22.0,9.91213133991889,-7.512562373672079,0.0,5.308368753322645,22.041790184396493,1.2753988642510465,14.447613761409615,4.243192770303031,0.2046870370422218
143,22.0,9.912036976333939,-7.497582003258499,0.0,5.293418797652858,22.04398271867385,1.2740433140894367,14.451860961801579,4.238378801085678,0.2046870370422218
144,22.08333333333333,13.113122996030949,-7.675826250081337,0.0,5.283474132017327,22.110483041737336,1.2833447607340238,14.413530210386796,4.303011500002557,0.2046870370422218
145,22.16666666666667,13.097410510474539,-7.742851305547296,0.0,5.294599075739589,22.198198519969697,1.2834065503543746,14.420041386983163,4.328100304162653,0.2046870370422218
146,22.25,13.071376497087174,-7.802357359581805,0.0,5.3082758298874735,22.26955487625931,1.2834229535677804,14.420035098831223,4.355866405747438,0.2046870370422218
147,22.333333333333336,13.039566444322787,-7.841805777311665,0.0,5.326846070813413,22.315802117681862,1.2834896004899912,14.419795315800622,4.383656919058237,0.2046870370422218
148,22.416666666666664,13.025749939184044,-7.867230080243335,0.0,5.350605629233174,22.34456073947907,1.2835943770614475,14.419440767698276,4.411348947979149,0.2046870370422218
149,22.5,13.017116346630287,-7.886440140273898,0.0,5.379808201551178,22.365310304612922,1.2837343384347422,14.418974586233858,4.438962680403018,0.2046870370422218
150,22.583333333333336,13.010835896546205,-7.903739688130172,0.0,5.407931378371974,22.383564190815072,1.2838892392585979,14.418474659706648,4.466456743840134,0.2046870370422218
151,22.666666666666664,13.005267532258447,-7.92090757576391,0.0,5.44170630530197,22.40129295326308,1.284068958440797,14.417887714475901,4.493899301350241,0.2046870370422218
152,22.75,12.999831516615348,-7.938156207838446,0.0,5.481140358136549,22.41879987132286,1.284270954165746,14.417231030565992,4.521285413140337,0.2046870370422218
153,22.833333333333336,12.994444555909004,-7.955397329830216,0.0,5.526151174835511,22.43600271861311,1.2844935121112278,14.416509718579778,4.548610092858048,0.2046870370422218
154,22.91666666666667,12.989134950544193,-7.972577793795728,0.0,5.576565679931954,22.452885816122127,1.284733461684222,14.41573518599234,4.575860959545699,0.2046870370422218
155,23.0,12.983908401561644,-7.989710758001695,0.0,5.632122536853549,22.469483301024606,1.2849894661744121,14.414910574168236,4.603033587691191,0.2046870370422218
156,23.0,12.978755870809165,-8.004475714175838,0.0,5.692477585957973,22.485517298882403,1.2851012736130374,14.414652211228042,4.603519584913412,0.2046870370422218
157,23.0,12.960710843500165,-8.018589548708126,0.0,5.757211802208104,22.500630345709926,1.2852152307719729,14.414291951479168,4.6040499225503115,0.2046870370422218
158,23.0,12.956002042775172,-8.032320420921108,0.0,5.825841292318773,22.515227944513143,1.2853330867622834,14.41391767373447,4.604591046470746,0.2046870370422218
159,23.0,12.951444983544052,-8.045960964749808,0.0,5.897828847313359,22.52969409735744,1.2854529449071883,14.41353820661411,4.605136908229896,0.2046870370422218
160,23.0,12.946915917486018,-8.059612748309346,0.0,5.9725965728592705,22.544130961566996,1.285572851320892,14.413117486294247,4.6058633953928965,0.2046870370422218
161,23.0,12.942381526596481,-8.073114067013023,0.0,6.049539136210202,22.558477204157978,1.285692874631765,14.412770883982562,4.606398070132463,0.2046870370422218
162,23.0,12.941835145485609,-8.086319792999177,0.0,6.1247293992538205,22.572778708526947,1.2857912128884132,14.412476880005897,4.60685948243233,0.2046870370422218
163,23.0,12.943943193608284,-8.109652503062216,0.0,6.201029833082372,22.58690636636466,1.2866694293916219,14.409120129567713,4.6104482624915155,0.2046870370422218
164,23.0,12.93696216551558,-8.123834097203735,0.0,6.27784301097102,22.600707152062416,1.2869143566937489,14.408798961017547,4.611276020469143,0.2046870370422218
165,23.0,12.932572049007161,-8.137044296733048,0.0,6.354589154622824,22.614203599889265,1.2870713296909908,14.408366817733313,4.611939684731944,0.2046870370422218
166,23.0,12.928266494786595,-7.951134040284748,0.0,6.4307170390364075,22.630897654356545,2.1419009206497854,16.07348054868649,4.623431292473745,0.5830573401410425
167,23.0,12.922849859244161,-8.500509223995063,0.0,6.505713691832403,22.63845711720413,1.313240600638102,14.391771950830059,4.716301046974883,0.2046870370422218
168,23.08333333333333,12.920522927340697,-8.49417773944403,0.0,6.579112702776331,22.64365492294883,1.313646654966714,14.40661769049071,4.7368429481125975,0.2046870370422218
169,23.16666666666667,12.919011927267839,-8.65258751542313,0.0,6.650501009750792,22.648847554797896,1.3253646706398718,14.398550397381449,4.808661234595639,0.2046870370422218
170,23.25,12.917506209352965,-8.810258137695874,0.0,6.719524077436251,22.65396655295085,1.337616276200481,14.397703344780496,4.878796101020515,0.2046870370422218
171,23.333333333333336,12.916025392614225,-8.970010582636503,0.0,6.7858894332630735,22.65893420135436,1.3500676951070232,14.39709443890404,4.9508721488798155,0.2046870370422218
172,23.416666666666664,12.914593855078818,-9.128044173695207,0.0,6.8493685707423655,22.66383815089279,0.8857634834741838,12.780508652958744,4.95856448877522,0.0
173,23.5,12.913186744218743,-9.297422691090722,0.0,6.909797272167384,22.66846527139703,0.8981970706401722,12.769292242289117,5.034213735847078,0.0
174,23.58333333333333,12.928197351655573,-9.446892807958918,0.0,6.957190231456754,22.67326432468058,0.9098992605329328,12.770019984811228,5.10203510574219,0.0
175,23.66666666666667,12.926813624589677,-9.595141411043322,0.0,7.000968203724874,22.678028740346225,0.9214795110120144,12.770304096013312,5.16895720483712,0.0
176,23.75,12.925438738009541,-9.750370158656771,0.0,7.041188825573148,22.682520106739464,0.9336084486408055,12.770145816328974,5.23742388199057,0.0
177,23.83333333333333,12.924153114343941,-9.904121000415444,0.0,7.07796020119132,22.68671029104941,0.9456750078108926,12.770388486484023,5.304833097586611,0.0
178,23.91666666666667,12.92296606435821,-10.064901455478237,0.0,7.111433946619558,22.69067753556374,0.9582941510442792,12.77024750654364,5.373698772137996,0.0
179,24.0,12.921850914507283,-10.226352498549865,0.0,7.141797777999534,22.694509554242302,0.9710033976644608,12.770399073653351,5.442063414298893,0.0
180,24.0,13.047234122898493,-10.405815061156384,0.0,7.169267863643717,22.700214449785133,0.9849790806320255,12.769864203568476,5.491513604228314,0.0
181,24.0,13.045598243477519,-10.569240762402451,0.0,7.194081150634408,22.70612885660306,0.9977764518952864,12.77075669853808,5.535929453493533,0.0
