,T_outside,Q_internal,Q_hvac,Q_hvac_heat,Q_solar,T_room,m_dot,T_dis,P_chiller,P_fan
0,16.133333333333336,4.770392192877366,-5.466326991541086,0.0,0.0,20.589576205363258,0.6853092712629082,12.777692080623225,1.6006957273457092,0.0
1,16.066666666666666,4.770392192877366,-5.460519447800182,0.0,0.0,20.58124027375993,0.6853092712629082,12.777696036067617,1.6054077252322116,0.0
2,16.0,4.770392192877366,-5.454217928687324,0.0,0.0,20.57210439302137,0.6853092712629082,12.777701110786289,1.6109071762218434,0.0
3,15.933333333333335,4.770392192877366,-5.447662926889626,0.0,0.0,20.562500308054673,0.6853092712629082,12.777704343044114,1.6161794057824053,0.0
4,15.866666666666665,4.770392192877366,-5.4410283242164,0.0,0.0,20.55268023119432,0.6853092712629082,12.77770743368793,1.6212127666028078,0.0
5,15.8,4.770392192877366,-5.434328873509604,0.0,0.0,20.542673933564455,0.6853092712629082,12.777714423390506,1.6283101899730081,0.0
6,15.733333333333334,4.770392192877366,-5.427554555151516,0.0,0.0,20.532477044765084,0.6853092712629082,12.777729716342735,1.6422607054242235,0.0
7,15.666666666666664,4.770392192877366,-5.420722842145104,0.0,0.0,20.522102956714924,0.6853092712629082,12.777733550435329,1.656420989178087,0.0
8,15.600000000000003,4.770392192877366,-5.413840126760028,0.0,0.0,20.51157805327101,0.6853092712629082,12.777737193080895,1.6708001277510967,0.0
9,15.533333333333335,4.770392192877366,-5.406921435388365,0.0,0.0,20.50092790019179,0.6853092712629082,12.777740646977906,1.6854131971060025,0.0
10,15.466666666666667,4.770392192877366,-5.39996545540105,0.0,0.0,20.49015392829239,0.6853092712629082,12.777743911779886,1.7002766452130094,0.0
11,15.4,4.770392192877366,-5.392985821730897,0.0,0.0,20.479278768528825,0.6853092712629082,12.777746987076256,1.7154087128692237,0.0
12,15.308333333333335,4.770392192877366,-5.386352433995376,0.0,0.0,20.469047627551955,0.6853092712629082,12.777963990299895,1.6383743530104624,0.0
13,15.216666666666667,4.770392192877366,-5.380387034989502,0.0,0.0,20.459584226497476,0.6853092712629082,12.777966881946675,1.5637998138574682,0.0
14,15.125,4.770392192877366,-5.374698958584319,0.0,0.0,20.45060085742676,0.6853092712629082,12.777968896015928,1.491476978644738,0.0
15,15.033333333333335,4.770392192877366,-5.369068177786265,0.0,0.0,20.441801291965998,0.6853092712629082,12.777970203082406,1.42130935282928,0.0
16,14.941666666666668,4.770392192877366,-5.363391460742705,0.0,0.0,20.43303739575141,0.6853092712629082,12.77797086233463,1.353205793150023,0.0
17,14.850000000000003,4.770392192877366,-5.357651171879644,0.0,0.0,20.424278581384147,0.6853092712629082,12.777970931572305,1.2870799097565637,0.0
18,14.758333333333333,4.770392192877366,-5.351860024677041,0.0,0.0,20.415538047482826,0.6853092712629082,12.777970465876395,1.2228497591385068,0.0
19,14.666666666666668,4.770392192877366,-5.3460301450838665,0.0,0.0,20.406829331165202,0.6853092712629082,12.777969517865715,1.160437563521022,0.0
20,14.575,4.770392192877366,-5.3401659848868155,0.0,0.0,20.398155705275187,0.6853092712629082,12.777968137615275,1.099769426619339,0.0
21,14.483333333333334,4.770392192877366,-5.334267928224214,0.0,0.0,20.389514882063256,0.6853092712629082,12.777966372817767,1.0407751728530952,0.0
22,14.391666666666667,4.770392192877366,-5.3283358733505235,0.0,0.0,20.380903932382562,0.6853092712629082,12.777964268470292,0.9833880081385334,0.0
23,14.3,4.770392192877366,-5.322370832957343,0.0,0.0,20.37232153108013,0.6853092712629082,12.777961867217947,0.9275443911365434,0.0
24,14.2,4.770392192877366,-5.316370981677227,0.0,0.0,20.363639030271997,0.6853092712629082,12.77783584314114,0.8863731238219443,0.0
25,14.100000000000003,4.770392192877366,-5.310183930334855,0.0,0.0,20.354840209707557,0.6853092712629082,12.777833664181664,0.8446076162310256,0.0
26,14.000000000000002,4.770392192877366,-5.303969028501466,0.0,0.0,20.34599950977356,0.6853092712629082,12.77783133966074,0.8022974123097232,0.0
27,13.900000000000004,4.770392192877366,-5.297749237274031,0.0,0.0,20.3371398521346,0.6853092712629082,12.777828821072223,0.7594373853302507,0.0
28,13.8,4.770392192877366,-5.291534295512366,0.0,0.0,20.32827436942468,0.6853092712629082,12.777826100786159,0.716022484998015,0.0
29,13.7,4.770392192877366,-5.285327956687902,0.0,0.0,20.319409895468016,0.6853092712629082,12.777823172445537,0.6720475728814242,0.0
30,13.6,4.770392192877366,-5.279131433947936,0.0,0.0,20.31054939579194,0.6853092712629082,12.777820028694295,0.6275075405902366,0.0
31,13.5,4.770392192877366,-5.272945245304694,0.0,0.0,20.301694268699638,0.6853092712629082,12.777816662354633,0.582397299786659,0.0
32,13.4,4.770392192877366,-5.2667697447759965,0.0,0.0,20.292845349074053,0.6853092712629082,12.777813066382718,0.536711744355468,0.0
33,13.3,4.770392192877366,-5.260605414257146,0.0,0.0,20.284003543093604,0.6853092712629082,12.777809232724008,0.4904458445554756,0.0
34,13.2,4.770392192877366,-5.254452680216864,0.0,0.0,20.275169664050672,0.6853092712629082,12.777805154698129,0.4435945230474526,0.0
35,13.1,4.770392192877366,-5.248311989373199,0.0,0.0,20.266344558776172,0.6853092712629082,12.777800824600297,0.3961527379341212,0.0
36,13.008333333333333,4.770392192877366,-5.242131761715403,0.0,0.0,20.25757570360501,0.6853092712629082,12.777917115043088,0.3458739792746119,0.0
37,12.916666666666664,4.770392192877366,-5.236055955670792,0.0,0.0,20.248867991197415,0.6853092712629082,12.777912798329588,0.29674865934033035,0.0
38,12.825,4.770392192877366,-5.229970498802174,0.0,0.0,20.240203791676436,0.6853092712629082,12.77790840506102,0.24883460346014286,0.0
39,12.733333333333334,4.770392192877366,-5.223859582764956,0.0,0.0,20.231567462723728,0.6853092712629082,12.777904006560304,0.20210264766892597,0.0
40,12.641666666666666,4.770392192877366,-5.217719639294433,0.0,0.0,20.222952422722734,0.6853092712629082,12.777899625386116,0.15651006698561518,0.0
41,12.55,4.770392192877366,-5.211552886894726,0.0,0.0,20.214358317051666,0.6853092712629082,12.777895282200157,0.11201596415389449,0.0
42,12.458333333333332,4.770392192877366,-5.205362494035952,0.0,0.0,20.205786427459703,0.6853092712629082,12.777890995935085,0.06858116886605645,0.0
43,12.366666666666667,4.770392192877366,-5.159474916495423,0.0,0.0,20.198184987815374,0.6853092712629082,12.835453841651901,0.0,0.0
44,12.275,4.770392192877366,-5.217223227634225,0.0,0.0,20.189427703098378,0.6853092712629082,12.743919496131582,0.0,0.0
45,12.183333333333335,4.770392192877366,-5.186883252418414,0.0,0.0,20.18053787724184,0.6853092712629082,12.777908823628492,0.0,0.0
46,12.091666666666667,4.770392192877366,-5.180457031416614,0.0,0.0,20.171843173804703,0.6853092712629082,12.77790755743707,0.0,0.0
47,12.0,4.770392192877366,-5.174112949674479,0.0,0.0,20.16332315048006,0.6853092712629082,12.777906300079088,0.0,0.0
48,12.0,4.890266342716242,-5.17062325608175,0.0,0.0,20.158805799038806,0.6853092712629082,12.777778492077438,0.0,0.0
49,12.0,4.890266342716242,-5.168432364556855,0.0,0.0,20.156282331251504,0.6853092712629082,12.777778491933276,0.0,0.0
50,12.0,4.890266342716242,-5.166052417701583,0.0,0.0,20.153474358097554,0.6853092712629082,12.777778491789142,0.0,0.0
51,12.0,4.890266342716242,-5.144572105699035,0.0,0.0,20.12337394190546,0.6853092712629082,12.777778491645066,0.0,0.0
52,12.0,4.890266342716242,-5.118728895352574,0.0,0.0,20.087015668211656,0.6853092712629082,12.777778491501037,0.0,0.0
53,12.0,4.890266342716242,-5.099804283963738,0.0,0.0,20.060509258429477,0.6853092712629082,12.777778491357033,0.0,0.0
54,12.0,4.890266342716242,-5.088502662098812,0.0,0.0,20.044865108543142,0.6853092712629082,12.7777784912131,0.0,0.0
55,12.0,4.890266342716242,-5.081041101283595,0.0,0.0,20.03468457765304,0.6853092712629082,12.777778491069178,0.0,0.0
56,12.0,4.88826292354406,-5.074742296880713,0.0,0.12974828101082034,20.02614593757629,0.6853092712629082,12.777778490925323,0.0,0.0
57,12.0,4.8869571291858485,-5.068551646302357,0.0,0.1753875818278998,20.01774391028036,0.6853092712629082,12.777778490781493,0.0,0.0
58,12.0,4.884624476793062,-5.062292305235875,0.0,0.22244874470566903,20.009226568614217,0.6853092712629082,12.77777849063773,0.0,0.0
59,12.0,4.882621057620881,-5.056091619378231,0.0,0.2708895218158974,20.000776452987157,0.6853092712629082,12.777778490493988,0.0,0.0
60,12.083333333333336,6.269456415789513,-3.2456852521937174,4.886873289463365,0.7227248759548677,20.252223178910626,1.2367470181908955,15.377538133730276,0.0,0.24488150434632974
61,12.166666666666664,6.260202843414762,-5.318305717640982,0.0,1.3814411051409896,20.375837933597243,0.6853092712629082,12.777731589608827,0.0,0.0
62,12.25,6.256934997753687,-5.138916179795753,0.0,1.9843024591098721,20.377841024641707,1.0498629221721545,14.16805664217871,0.0,0.1618903438274441
63,12.333333333333332,6.256855855805642,-5.017534872904413,0.27883381542102603,2.365860860425148,20.346031266437894,1.0498629221721545,14.38069215627036,0.0,0.1618903438274441
64,12.416666666666664,6.256216639303699,-5.01461055176323,0.03456295790506647,3.026423984330204,20.318773211433967,1.0498629221721545,14.240038746084387,0.047203411284772644,0.1618903438274441
65,12.5,6.256993635873261,-5.107610381875397,0.0,3.8955813495330953,20.30705242361528,1.0498629221721545,14.173163567940662,0.08424448218022956,0.1618903438274441
66,12.583333333333336,6.257303089966849,-5.110048610499404,0.0,4.150225817162301,20.306928834542447,1.0498629221721545,14.173111957050194,0.12103272200571517,0.1618903438274441
67,12.666666666666664,6.25710381488411,-5.115870535235513,0.0,4.351799201186677,20.31172466735043,1.0498629221721545,14.174335493236512,0.1578857855275883,0.1618903438274441
68,12.75,6.256921093971622,-5.3006128801366446,0.0,4.553685852062699,20.35145120831188,0.6853092712629082,12.777797011095757,0.19479265137044036,0.0
69,12.833333333333336,6.25510458263971,-5.342370544488507,0.0,4.755428583684658,20.41116252054372,0.6853092712629082,12.7778004652154,0.23177452586168784,0.0
70,12.916666666666664,6.2532843009717896,-5.3698636954359875,0.0,5.052607201621014,20.450516332511658,0.6853092712629082,12.777803858105935,0.26882025286421735,0.0
71,13.0,6.252089428714543,-5.389625823074336,0.0,5.262128205642419,20.47877099258375,0.6853092712629082,12.777807187852796,0.30592943334730494,0.0
72,13.166666666666664,6.996823476118651,-3.333895606676366,17.3238480592763,5.468092743940243,21.170685705677045,1.27087260911526,17.75676153133287,0.3762479290581549,0.260035936716657
73,13.333333333333336,6.943557120363233,-6.2837520137076375,0.0,5.665820886810457,21.3993101741287,0.7070619259485861,12.777052828789847,0.564643815824668,0.0
74,13.5,6.943733657888353,-3.8129775911856782,0.0,5.866214515607601,21.325015665722507,1.5205199126159519,14.274732708657107,1.0255630591816776,0.3278726648652153
75,13.666666666666668,6.948144008544235,-2.565553012098569,3.7775845939980104,6.063375766726304,21.304960188373187,1.8615605638926773,16.626365786445508,1.0449035222957133,0.4825440100254101
76,13.833333333333332,6.949333272295825,-2.6952691345328135,0.8810244963986482,6.257394783330001,21.303002218672198,2.2570704817629164,17.77101928587304,1.2541731633337976,0.6444343538528542
77,14.0,6.949444163429879,-3.1264502863148067,1.0944482919752738,6.448317562221609,21.308443136496336,2.282993018830528,17.752144742905127,1.4328837322220058,0.6444343538528542
78,14.166666666666664,6.94911760333579,-3.6415652789739665,1.0042990245295005,6.493107072105028,21.30839802295081,1.5894824055467844,14.582891911840036,1.5750148478833994,0.3278726648652153
79,14.333333333333336,6.9491157720216545,-3.698956145610618,0.9114476552518245,6.536192028070968,21.3088691043376,1.9558388034147667,16.14141567300429,1.7059885557222572,0.4825440100254101
80,14.5,6.9490834282308205,-3.8980896593071663,0.8247360983644576,6.5776436095621955,21.311282259365246,1.9897655603178543,16.13341346380387,1.8308740493468396,0.48976300869265943
81,14.666666666666664,6.948936184843445,-4.107156393065093,0.7445471508246992,6.617503752964813,21.314577989605837,1.9906223948288377,16.116094535025933,1.9493988926902828,0.4825440100254101
82,14.833333333333336,6.948736625828882,-4.28963056100041,0.6702328586937512,6.655790986305278,21.31827419518674,2.023596824723284,16.116852454060393,2.06249421683554,0.48976300869265943
83,15.0,6.9480463091294835,-4.620709904154384,0.6008947365988863,6.692504525653349,21.318560025984368,1.6749621170767652,14.526793925033642,2.1694683874963467,0.3278726648652153
84,15.166666666666664,17.090909158530362,-9.865542657205117,0.0,6.727627157918217,21.4341096031934,1.0201976365030863,12.800513981324233,2.5386103928124677,0.0
85,15.333333333333332,17.058015821929796,-10.107388171691,0.0,6.761127261107654,21.513793723932547,1.034437286602287,12.77793022082017,2.6514858434117685,0.0
86,15.5,17.022111254998666,-10.329285856781302,0.0,6.792960198613504,21.61453702615247,1.0480816856002975,12.782381597869495,2.7480561727412365,0.0
87,15.666666666666668,17.00622161473422,-10.520920124787981,0.0,6.810144327150654,21.71319196647208,1.0587108516736226,12.781528257882142,2.8296309082940905,0.0
88,15.833333333333332,16.977651899478875,-10.706025559124283,0.0,6.840748558328308,21.786708279962518,1.070448816791227,12.782020806733332,2.9161452386980735,0.0
89,16.0,16.956256770281094,-10.866823154836451,0.0,6.869329133856234,21.83428216071889,1.081601233063717,12.781941416884301,2.9969413762862676,0.0
90,16.166666666666668,16.942377325884653,-10.978429233014431,0.0,6.856314784238395,21.865749942424006,1.089337543089958,12.780820478337539,3.0623798884894002,0.0
91,16.333333333333332,16.92710075055892,-11.0731490360705,0.0,6.841574206265365,21.889991377458344,1.0961168817451739,12.780530327701939,3.1218472676325777,0.0
92,16.5,16.920020346637834,-11.158330391887205,0.0,6.825027149725926,21.911813818214576,1.1022152917949157,12.780326394340017,3.177484816223188,0.0
93,16.666666666666668,16.913637484257904,-11.235040975599585,0.0,6.8065847631622205,21.932765697188106,1.1076220566173034,12.7801080589745,3.229763517738041,0.0
94,16.833333333333332,16.907497079880322,-11.303899852478223,0.0,6.786149525362107,21.95302347636692,1.1123833278261608,12.779897590699395,3.2790349125867104,0.0
95,17.0,16.90154895552299,-11.364953578218207,0.0,6.7636152406827525,21.972469810553154,1.116509675173784,12.779683063887367,3.325429269670912,0.0
