,T_outside,Q_internal,Q_solar,Q_hvac,T_room_rom,T_room_EP
0,24.96,0.014750000000000003,0.0,0.0,24.005110776287843,24.010123978786304
1,24.893333333333334,0.014750000000000003,0.0,0.0,23.96287313358664,23.99807470041025
2,24.826666666666664,0.014750000000000003,0.0,0.0,23.981175284068648,23.98575082168915
3,24.76,0.014750000000000003,0.0,0.0,23.941089838468066,23.973181911584458
4,24.693333333333335,0.014750000000000003,0.0,0.0,23.956527916411883,23.960387435897836
5,24.626666666666665,0.014750000000000003,0.0,0.0,23.918389033910962,23.9473858810604
6,24.56,0.014750000000000003,0.0,0.0,23.93098212924585,23.934130403079575
7,24.493333333333332,0.014750000000000003,0.0,0.0,23.894598718726304,23.920684502130857
8,24.426666666666666,0.014750000000000003,0.0,0.0,23.904597261583657,23.907096897297993
9,24.360000000000003,0.014750000000000003,0.0,0.0,23.869789536938775,23.893414078481857
10,24.29333333333333,0.014750000000000003,0.0,0.0,23.877678875272807,23.879651209856316
11,24.226666666666667,0.014750000000000003,0.0,0.0,23.84427510881313,23.865781403439065
12,24.195,0.014750000000000003,0.0,0.0,23.85035382168519,23.851873499903206
13,24.186666666666667,0.014750000000000003,0.0,0.0,23.81855205783918,23.8381194953305
14,24.178333333333335,0.014750000000000003,0.0,0.0,23.82335117747237,23.82455095738067
15,24.17,0.014750000000000003,0.0,0.0,23.793839209322122,23.811161327229918
16,24.16166666666667,0.014750000000000003,0.0,0.0,23.79712409935132,23.797945321858617
17,24.153333333333336,0.014750000000000003,0.0,0.0,23.76976788585643,23.78489890280934
18,24.145,0.014750000000000003,0.0,0.0,23.771560489284433,23.772008640141433
19,24.136666666666667,0.014750000000000003,0.0,0.0,23.746234387839582,23.75919965814728
20,24.128333333333337,0.014750000000000003,0.0,0.0,23.746468075054263,23.746526496857932
21,24.120000000000005,0.014750000000000003,0.0,0.0,23.723055264012036,23.734036316576393
22,24.111666666666668,0.014750000000000003,0.0,0.0,23.722017510847163,23.721758072555946
23,24.103333333333335,0.014750000000000003,0.0,0.0,23.70040588582803,23.709622393481503
24,24.1,0.014750000000000003,0.0,0.0,23.698186321314235,23.697631430185787
25,24.1,0.014750000000000003,0.0,0.0,23.67832158545671,23.68580212840918
26,24.1,0.014750000000000003,0.0,0.0,23.674966621669412,23.674127880722587
27,24.1,0.014750000000000003,0.0,0.0,23.65686990121955,23.662542029155627
28,24.1,0.014750000000000003,0.0,0.0,23.6522552371864,23.65110157117811
29,24.1,0.014750000000000003,0.0,0.0,23.635836056978313,23.639856293301225
30,24.1,0.014750000000000003,0.0,0.0,23.63023694010476,23.62883716088637
31,24.1,0.014750000000000003,0.0,0.0,23.615407822653253,23.617972975381377
32,24.1,0.014750000000000003,0.0,0.0,23.6088896854588,23.607260151160183
33,24.1,0.014750000000000003,0.0,0.0,23.595567959359975,23.59669747339626
34,24.1,0.014750000000000003,0.0,0.0,23.588140729871352,23.586283922499195
35,24.1,0.014750000000000003,0.0,0.0,23.576248787831453,23.57601857395565
36,24.095,0.014750000000000003,0.0,0.0,23.568064316889462,23.566018199153962
37,24.086666666666673,0.014750000000000003,0.0,0.0,23.557476349705926,23.556640908148232
38,24.078333333333337,0.014750000000000003,0.0,0.0,23.549834797221777,23.54792440910074
39,24.07,0.014750000000000003,0.0,0.0,23.54034708978085,23.5398000496821
40,24.061666666666667,0.014750000000000003,0.0,0.0,23.533872819157857,23.53225425150211
41,24.053333333333335,0.014750000000000003,0.0,0.0,23.525398741905697,23.525275169130882
42,24.045000000000005,0.014750000000000003,0.0,0.0,23.52017061081166,23.518863578038154
43,24.03666666666667,0.014750000000000003,0.0,0.0,23.512626894500553,23.51298724135004
44,24.028333333333336,0.014750000000000003,0.0,0.0,23.5085933320378,23.507584941422113
45,24.02,0.014750000000000003,0.0,0.0,23.501901185997884,23.502631087282026
46,24.011666666666667,0.014750000000000003,0.0,0.0,23.498857099187823,23.498096077485307
47,24.00333333333333,0.014750000000000003,0.0,0.0,23.4929435912377,23.493936242222983
48,24.0,0.014750000000000003,0.0,0.0,23.49059975644709,23.490013797749437
49,24.0,0.014750000000000003,0.0,0.0,23.485450013501083,23.486076245914965
50,24.0,0.014750000000000003,0.0,0.0,23.482765486481505,23.48209435472661
51,24.0,0.014750000000000003,0.0,0.0,23.47844786162241,23.47809028824252
