,T_outside,Q_internal,Q_hvac,Q_hvac_heat,Q_solar,T_room,m_dot,T_dis,P_chiller,P_fan
0,16.133333333333336,3.8010419589550124,-9.38128725566272,0.0,0.0,20.18256534880681,1.2410127400575084,12.77778895640403,3.082565167984003,0.0
1,16.066666666666666,3.8010419589550124,-9.365104763571143,0.0,0.0,20.169739291442603,1.2410127400575084,12.777800037936027,3.096224791135396,0.0
2,16.0,3.8010419589550124,-9.348634019351792,0.0,0.0,20.15659508941518,1.2410127400575084,12.77780801992174,3.109558061584441,0.0
3,15.933333333333335,3.8010419589550124,-9.332149945385298,0.0,0.0,20.14334408833221,1.2410127400575084,12.77781566143956,3.1225468291954868,0.0
4,15.866666666666665,3.8010419589550124,-9.315850870580379,0.0,0.0,20.1301445831687,1.2410127400575084,12.777822956591226,3.135173801997698,0.0
5,15.8,3.8010419589550124,-9.29971265231533,0.0,0.0,20.116981814065714,1.2410127400575084,12.777829898166424,3.1474207587536234,0.0
6,15.733333333333334,3.8010419589550124,-9.283691321666332,0.0,0.0,20.10382511130877,1.2410127400575084,12.77783648008969,3.159268436372469,0.0
7,15.666666666666664,3.8010419589550124,-9.26776824792993,0.0,0.0,20.090663174663288,1.2410127400575084,12.777842696935906,3.170696373232827,0.0
8,15.600000000000003,3.8010419589550124,-9.251942319921797,0.0,0.0,20.077498179704644,1.2410127400575084,12.777848544016031,3.1816828722871686,0.0
9,15.533333333333335,3.8010419589550124,-9.236215417596304,0.0,0.0,20.064334554895794,1.2410127400575084,12.777854017189348,3.1922048551509814,0.0
10,15.466666666666667,3.8010419589550124,-9.220582093192595,0.0,0.0,20.05117094261243,1.2410127400575084,12.777859113110438,3.202237611590327,0.0
11,15.4,3.8010419589550124,-9.205038614955376,0.0,0.0,20.038007350031442,1.2410127400575084,12.777863827776365,3.2117551641546602,0.0
12,15.308333333333335,3.8010419589550124,-9.190012256075489,0.0,0.0,20.025494416687785,1.2410127400575084,12.778179175206953,3.07712548524977,0.0
13,15.216666666666667,3.8010419589550124,-9.176316479432094,0.0,0.0,20.013740160450904,1.2410127400575084,12.778175410443069,2.9464132648378305,0.0
