,T_outside,Q_internal,Q_solar,Q_hvac,T_room_rom,T_room_EP
0,24.96,0.014750000000000003,0.0,0.0,24.010105152933523,24.012659643163808
1,24.893333333333334,0.014750000000000003,0.0,0.0,23.95847930010311,24.00066279229425
2,24.826666666666664,0.014750000000000003,0.0,0.0,23.982406319670183,23.98838807456195
3,24.76,0.014750000000000003,0.0,0.0,23.933844413096,23.975865780106894
4,24.693333333333335,0.014750000000000003,0.0,0.0,23.957263040422465,23.96311769725408
5,24.626666666666665,0.014750000000000003,0.0,0.0,23.911458190220888,23.950159607629868
6,24.56,0.014750000000000003,0.0,0.0,23.93184606926094,23.936943039020953
7,24.493333333333332,0.014750000000000003,0.0,0.0,23.88853631207603,23.923533053948994
8,24.426666666666666,0.014750000000000003,0.0,0.0,23.905693013147406,23.90998218841525
9,24.360000000000003,0.014750000000000003,0.0,0.0,23.86463764958003,23.896333626601507
10,24.29333333333333,0.014750000000000003,0.0,0.0,23.879008681744136,23.882601439785162
11,24.226666666666667,0.014750000000000003,0.0,0.0,23.83998078248412,23.86876462610829
12,24.195,0.014750000000000003,0.0,0.0,23.851909804518165,23.85489206002668
13,24.186666666666667,0.014750000000000003,0.0,0.0,23.815039296365725,23.84117176892795
14,24.178333333333335,0.014750000000000003,0.0,0.0,23.825115303852797,23.827634305724565
15,24.17,0.014750000000000003,0.0,0.0,23.7910043510833,23.81427261239076
16,24.16166666666667,0.014750000000000003,0.0,0.0,23.799065664516984,23.801080992875406
17,24.153333333333336,0.014750000000000003,0.0,0.0,23.7675416801673,23.788054818144015
18,24.145,0.014750000000000003,0.0,0.0,23.773654625704335,23.77518286208859
19,24.136666666666667,0.014750000000000003,0.0,0.0,23.744556308197556,23.7623951783688
20,24.128333333333337,0.014750000000000003,0.0,0.0,23.748705858964758,23.749743246656557
21,24.120000000000005,0.014750000000000003,0.0,0.0,23.721883257908456,23.737272451670943
22,24.111666666666668,0.014750000000000003,0.0,0.0,23.72438550937878,23.725011072246364
23,24.103333333333335,0.014750000000000003,0.0,0.0,23.699696100168424,23.71288988406971
24,24.1,0.014750000000000003,0.0,0.0,23.700667915433748,23.70091086925008
25,24.1,0.014750000000000003,0.0,0.0,23.678026910339117,23.689090896123503
26,24.1,0.014750000000000003,0.0,0.0,23.677544085097633,23.67742337878726
27,24.1,0.014750000000000003,0.0,0.0,23.65694120656195,23.66584184018732
28,24.1,0.014750000000000003,0.0,0.0,23.65491079873228,23.654403196774865
29,24.1,0.014750000000000003,0.0,0.0,23.636232322232107,23.643157266485964
30,24.1,0.014750000000000003,0.0,0.0,23.63295455548338,23.6321351137962
31,24.1,0.014750000000000003,0.0,0.0,23.616091677322544,23.621265723940237
32,24.1,0.014750000000000003,0.0,0.0,23.611654844309168,23.610545636055825
33,24.1,0.014750000000000003,0.0,0.0,23.596505245071736,23.599973756059832
34,24.1,0.014750000000000003,0.0,0.0,23.590940395247223,23.589549182791096
35,24.1,0.014750000000000003,0.0,0.0,23.57740834647802,23.579271106985537
36,24.095,0.014750000000000003,0.0,0.0,23.570886769069578,23.569256374717465
37,24.086666666666673,0.014750000000000003,0.0,0.0,23.55883230068805,23.559863124329677
38,24.078333333333337,0.014750000000000003,0.0,0.0,23.552669844535913,23.551129230497878
39,24.07,0.014750000000000003,0.0,0.0,23.541880124784402,23.542986225553378
40,24.061666666666667,0.014750000000000003,0.0,0.0,23.536712566917412,23.535420677450663
41,24.053333333333335,0.014750000000000003,0.0,0.0,23.527087082661904,23.528420866898216
42,24.045000000000005,0.014750000000000003,0.0,0.0,23.523007555355097,23.521987673528393
43,24.03666666666667,0.014750000000000003,0.0,0.0,23.514450295607315,23.516088981860143
44,24.028333333333336,0.014750000000000003,0.0,0.0,23.511421045284386,23.510663732703655
45,24.02,0.014750000000000003,0.0,0.0,23.503841463363898,23.50568648462918
46,24.011666666666667,0.014750000000000003,0.0,0.0,23.50167058936848,23.501127870869624
47,24.00333333333333,0.014750000000000003,0.0,0.0,23.494984829471854,23.496944856043765
48,24.0,0.014750000000000003,0.0,0.0,23.49339684717519,23.492999851601024
49,24.0,0.014750000000000003,0.0,0.0,23.487577352070616,23.489038932099042
50,24.0,0.014750000000000003,0.0,0.0,23.485541830909614,23.485032950619363
51,24.0,0.014750000000000003,0.0,0.0,23.480641501950664,23.48100395512984
52,24.0,0.014750000000000003,0.0,0.0,23.477706608219478,23.47697288478668
53,24.0,0.014750000000000003,0.0,0.0,23.473673968122814,23.472960998971793
54,24.0,0.014750000000000003,0.0,0.0,23.469927198719258,23.468990506368367
55,24.0,0.014750000000000003,0.0,0.0,23.46671364240438,23.465072246754087
56,24.0,0.014750000000000003,0.0,0.0,23.462319854320462,23.461221407299483
57,24.0,0.014750000000000003,0.0,0.0,23.459878650839837,23.457439388190686
58,24.0,0.014750000000000003,0.0,0.0,23.454962123793052,23.453732992031355
59,24.0,0.014750000000000003,0.0,0.0,23.453248580091277,23.45010781152463
